,id_dest,id_source,doc_type,dest_title,source_title,dest_path,source_arxiv_url,match_type,matched_info,matched_text
518,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2103.10369,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Combining Pessimism with Optimism for Robust and Efficient Model-Based
  Deep Reinforcement Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2103.10369,by_title,combiningpessimismwithoptimismforrobustandefficientmodelbaseddeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
519,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2104.12055,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Machine Learning Approaches for Inferring Liver Diseases and Detecting
  Blood Donors from Medical Diagnosis",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2104.12055,by_title,machinelearningapproachesforinferringliverdiseasesanddetectingblooddonorsfrommedicaldiagnosis,tersecurityinternalnetworksecurityandcloudsecuritymachinelearningapproachesareincreasinglyusedforcyberdefensethismaytakethefo
520,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,9711005,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Some apparently disjoint aims and requirements for grammar development
  environments: the case of natural language generation",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/cmp-lg/9711005,by_title,someapparentlydisjointaimsandrequirementsforgrammardevelopmentenvironmentsthecaseofnaturallanguagegeneration,17discusstheconceptofcommunitytargetedspamthatusesnaturallanguagegenerationtechniquesfromaitotargetanentireclassofpeoplewithc
521,towards-an-ai-strategy-in-mexico,9512004,nesta,Towards an AI Strategy in Mexico,"Natural language processing: she needs something old and something new
  (maybe something borrowed and something blue, too)",towards-an-ai-strategy-in-mexico.txt,http://arxiv.org/abs/cmp-lg/9512004,by_title,naturallanguageprocessingsheneedssomethingoldandsomethingnewmaybesomethingborrowedandsomethingbluetoo,agingtheirowndevelopmentslearningcomputervisionandnaturallanguageprocessingtocreateinnovativesolutionstoadiverserangeofissues
522,towards-an-ai-strategy-in-mexico,9709012,nesta,Towards an AI Strategy in Mexico,"Using Single Layer Networks for Discrete, Sequential Data: An Example
  from Natural Language Processing",towards-an-ai-strategy-in-mexico.txt,http://arxiv.org/abs/cmp-lg/9709012,by_title,usingsinglelayernetworksfordiscretesequentialdataanexamplefromnaturallanguageprocessing,agingtheirowndevelopmentslearningcomputervisionandnaturallanguageprocessingtocreateinnovativesolutionstoadiverserangeofissues
523,bots-at-the-gate-human-rights-and-ads,1301.6822,nesta,Bots at the Gate - Human Rights and ADS,Discrimination in Online Ad Delivery,bots-at-the-gate-human-rights-and-ads.txt,http://arxiv.org/abs/1301.6822,by_title,discriminationinonlineaddelivery,orceracismnewyorknyupress2018162latanyasweeney2013discriminationinonlineaddeliveryhttpdxdoiorg102139ssrn2208240163byronspicef
524,bots-at-the-gate-human-rights-and-ads,1606.08813,nesta,Bots at the Gate - Human Rights and ADS,"European Union regulations on algorithmic decision-making and a ""right
  to explanation""",bots-at-the-gate-human-rights-and-ads.txt,http://arxiv.org/abs/1606.08813,by_title,europeanunionregulationsonalgorithmicdecisionmakingandarighttoexplanation,thflaxman2017euregulationsonalgorithmicdecisionmakingandarighttoexplanationaimagazine383httpsdoiorg101609aimagv38i3274136seef
525,bots-at-the-gate-human-rights-and-ads,1609.05807,nesta,Bots at the Gate - Human Rights and ADS,Inherent Trade-Offs in the Fair Determination of Risk Scores,bots-at-the-gate-human-rights-and-ads.txt,http://arxiv.org/abs/1609.05807,by_arxiv_id,1609.05807,"018-05469-3>; Anthony W. Flores, Christopher T. 
Lowenkamp, and Kristin Bechtel (2017), “False Positives, False Negatives, and False Analyses: A Rejoinder to “Machine Bias: There’s Software Used 
Across the Country to Predict Future Criminals. And it’s Biased Against Blacks.”” <http://www.crj.org/assets/2017/07/9_Machine_bias_rejoinder.pdf>; and 
Jon Kleinberg, Sendhil Mullainathan, and Manish Raghavan (2016), “Inherent Trade-Offs in the Fair Determination of Risk Scores”
<https://arxiv.org/abs/1609.05807>.
171  State v Loomis, 2016 WI 68 <https://law.justia.com/cases/wisconsin/supreme-court/2016/2015ap000157-cr.html>.
32
Algorithmic Bias and Discrimination in Immigration Decisions
The opaque nature of immigration and refugee decision-making creates an environment ripe for algorithmic 
discrimination. Decisions in this system—from whether a refugee’s life story is “truthful” to whether a 
prospective immigrant’s marriage is “genuine”—are highly discretionary, and often hinge on an individual 
of"
526,bots-at-the-gate-human-rights-and-ads,1609.05807,nesta,Bots at the Gate - Human Rights and ADS,Inherent Trade-Offs in the Fair Determination of Risk Scores,bots-at-the-gate-human-rights-and-ads.txt,http://arxiv.org/abs/1609.05807,by_title,inherenttradeoffsinthefairdeterminationofriskscores,nkleinbergsendhilmullainathanandmanishraghavan2016inherenttradeoffsinthefairdeterminationofriskscoreshttpsarxivorgabs16090580
527,bots-at-the-gate-human-rights-and-ads,1707.08120,nesta,Bots at the Gate - Human Rights and ADS,Proxy Non-Discrimination in Data-Driven Systems,bots-at-the-gate-human-rights-and-ads.txt,http://arxiv.org/abs/1707.08120,by_arxiv_id,1707.08120," saving money, hiring a diverse group of employees, or any number 
45  Council of Europe (2018), “Algorithms and Human Rights: Study on the Human Rights Dimensions of Automated Data Processing Techniques and 
Possible Regulatory Implications” <https://rm.coe.int/algorithms-and-human-rights-en-rev/16807956b5> at page 27-28.
46 
Ibid.
47 
Ibid.
48  Anupam Datta et al. (2017), “Proxy Discrimination in Data-Driven Systems: Theory and Experiments with Machine Learnt Programs” <https://arxiv.
org/pdf/1707.08120.pdf>.
49  Tarleton Gillespie, “Algorithm,” in Digital Keywords: A Vocabulary of Information Society and Culture, edited by Ben Peters (Princeton: Princeton 
University Press, 2016) <http://culturedigitally.org/wp-content/uploads/2016/07/Gillespie-2016-Algorithm-Digital-Keywords-Peters-ed.pdf> at page 23.
50 
Ibid.
51  Christopher Bavitz and Kira Hessekiel, “Algorithms and Justice,” Medium (9 July 2018) <https://medium.com/berkman-klein-center/algorithms-and-
justice-the-berkman-klein-center-for"
528,bots-at-the-gate-human-rights-and-ads,1707.08120,nesta,Bots at the Gate - Human Rights and ADS,Proxy Non-Discrimination in Data-Driven Systems,bots-at-the-gate-human-rights-and-ads.txt,http://arxiv.org/abs/1707.08120,by_title,proxynondiscriminationindatadrivensystems,272846ibid47ibid48anupamdattaetal2017proxydiscriminationindatadrivensystemstheoryandexperimentswithmachinelearntprogramshttps
529,essential-hands-requirements-for-industrial-machines-equipped-with-machine-learning,1705.08807,nesta,Essential H&S requirements for industrial machines equipped with machine learning,When Will AI Exceed Human Performance? Evidence from AI Experts,essential-hands-requirements-for-industrial-machines-equipped-with-machine-learning.txt,http://arxiv.org/abs/1705.08807,by_arxiv_id,1705.08807," Union, Luxembourg. 
European commission (2018). Commission outlines European approach to artificial 
intelligence. https://ec.europa.eu/growth/content/commission-outlines-european-approach-
artificial-intelligence_en  
Future of Life Institute (2017). Asilomar AI principles. https://futureoflife.org/ai-principles/ 
Grace, K., Salvatier, J., Dafoe, A., Zhang, B., & Evans, O. (2018). When will AI exceed 
human performance? Evidence from AI experts, Artificial Intelligence, 
https://arxiv.org/abs/1705.08807. 
Head, M.L., Holman, L., Lanfear, R., Kahn, A.T., & Jennions, M.D. (2015). The extent and 
consequences of P-Hacking in science. PLOS BIOL, 13(3). 
https://doi.org/10.1371/journal.pbio.1002106 
Hofman, J.M., Sharma, A., & Watts, D.J. (2017). Prediction and explanation in social 
systems, Science, 355, 486-488. 
Jansen, A., Van der Beek, D., Cremers, A., Neerincx, M., & Van Middelaar, J. (2018). 
Opkomende risico’s voor arbeidsveiligheid: werken in dezelfde ruimte als een cobot 
(Emerging risks"
530,essential-hands-requirements-for-industrial-machines-equipped-with-machine-learning,1705.08807,nesta,Essential H&S requirements for industrial machines equipped with machine learning,When Will AI Exceed Human Performance? Evidence from AI Experts,essential-hands-requirements-for-industrial-machines-equipped-with-machine-learning.txt,http://arxiv.org/abs/1705.08807,by_title,whenwillaiexceedhumanperformanceevidencefromaiexperts,aiprinciplesgraceksalvatierjdafoeazhangbevanso2018whenwillaiexceedhumanperformanceevidencefromaiexpertsartificialintelligence
531,discussion-paper-on-ai-and-personal-data,1712.05855,nesta,Discussion Paper On AI and Personal Data,A Berkeley View of Systems Challenges for AI,discussion-paper-on-ai-and-personal-data.txt,http://arxiv.org/abs/1712.05855,by_title,aberkeleyviewofsystemschallengesforai,ssociatedwithusertargetingprofiles8stoicaietal2017aberkeleyviewofsystemschallengesforaiandmishranetal2018controllingaiengines
532,algorithms-in-decisionmaking,0706.3639,nesta,Algorithms in decisionmaking,A Collection of Definitions of Intelligence,algorithms-in-decisionmaking.txt,http://arxiv.org/abs/0706.3639,by_title,acollectionofdefinitionsofintelligence,elligencehc145para4seealsoshaneleggandmarcushutteracollectionofdefinitionsofintelligencefrontiersinartificialintelligenceanda
533,algorithms-in-decisionmaking,1706.09773,nesta,Algorithms in decisionmaking,Interpretability via Model Extraction,algorithms-in-decisionmaking.txt,http://arxiv.org/abs/1706.09773,by_title,interpretabilityviamodelextraction,lanationsseeosbertbastanicarolynkimandhamsabastaniinterpretabilityviamodelextractionandtheunexaminedmindtheeconomist17februar
534,algorithms-in-decisionmaking,1711.00399,nesta,Algorithms in decisionmaking,"Counterfactual Explanations without Opening the Black Box: Automated
  Decisions and the GDPR",algorithms-in-decisionmaking.txt,http://arxiv.org/abs/1711.00399,by_title,counterfactualexplanationswithoutopeningtheblackboxautomateddecisionsandthegdpr,facilitatingarighttoexplanationhetanshahsawscopeincounterfactualexplanations222anapproachthatdrwachtertoldusavoidshavingtoope
535,algorithms-in-decisionmaking,1810.07339,nesta,Algorithms in decisionmaking,Security Matters: A Survey on Adversarial Machine Learning,algorithms-in-decisionmaking.txt,http://arxiv.org/abs/1810.07339,by_title,securitymattersasurveyonadversarialmachinelearning,demyofengineeringhoweverdrewattentiontotheissueofadversarialmachinelearningwhereindividualsknowthewayamachinelearningalgorith
536,ai-at-the-service-of-citizens,1705.08807,nesta,AI at the Service of Citizens,When Will AI Exceed Human Performance? Evidence from AI Experts,ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1705.08807,by_title,whenwillaiexceedhumanperformanceevidencefromaiexperts,cemanineveryactivityreplacemanineveryjob2137sourcewhenwillaiexceedhumanperformanceevidencefromaiexpertsmay2017katjagracejohns
537,ai-at-the-service-of-citizens,1811.08412,nesta,AI at the Service of Citizens,"A Baseline for Multi-Label Image Classification Using An Ensemble of
  Deep Convolutional Neural Networks",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1811.08412,by_title,abaselineformultilabelimageclassificationusinganensembleofdeepconvolutionalneuralnetworks,edatasetsdeeplearningforexampletheabilitytolearnconvolutionalneuralnetworkshasbroughtmanybenefitstothecomputervisionsectorwit
538,ai-at-the-service-of-citizens,1902.04412,nesta,AI at the Service of Citizens,"An Estimation of Personnel Food Demand Quantity for Businesses by Using
  Artificial Neural Networks",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1902.04412,by_title,anestimationofpersonnelfooddemandquantityforbusinessesbyusingartificialneuralnetworks,ficialintelligencetechnologicalpanoramadeeplearningartificialneuralnetworkspatternrecognitionprocessingofnaturallanguageneuro
539,ai-at-the-service-of-citizens,1903.10742,nesta,AI at the Service of Citizens,"Generative Tensor Network Classification Model for Supervised Machine
  Learning",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1903.10742,by_title,generativetensornetworkclassificationmodelforsupervisedmachinelearning,mberofexamples76knowledgediscoveryaccordingtotheunsupervisedmachinelearningalgorithmsitispossibletodetermineregularityandcorr
540,ai-at-the-service-of-citizens,1903.12331,nesta,AI at the Service of Citizens,"A Deep Dive into Understanding Tumor Foci Classification using
  Multiparametric MRI Based on Convolutional Neural Network",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1903.12331,by_title,adeepdiveintounderstandingtumorfociclassificationusingmultiparametricmribasedonconvolutionalneuralnetwork,gedatasetsdeeplearningforexampletheabilitytolearnconvolutionalneuralnetworkshasbroughtmanybenefitstothecomputervisionsectorwi
541,ai-at-the-service-of-citizens,1904.05644,nesta,AI at the Service of Citizens,"Retinal Vessels Segmentation Based on Dilated Multi-Scale Convolutional
  Neural Network",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1904.05644,by_title,retinalvesselssegmentationbasedondilatedmultiscaleconvolutionalneuralnetwork,gedatasetsdeeplearningforexampletheabilitytolearnconvolutionalneuralnetworkshasbroughtmanybenefitstothecomputervisionsectorwi
542,ai-at-the-service-of-citizens,1906.10044,nesta,AI at the Service of Citizens,"Complex Signal Denoising and Interference Mitigation for Automotive
  Radar Using Convolutional Neural Networks",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/1906.10044,by_title,complexsignaldenoisingandinterferencemitigationforautomotiveradarusingconvolutionalneuralnetworks,edatasetsdeeplearningforexampletheabilitytolearnconvolutionalneuralnetworkshasbroughtmanybenefitstothecomputervisionsectorwit
543,ai-at-the-service-of-citizens,2006.02804,nesta,AI at the Service of Citizens,"Exploring the Potential of Low-bit Training of Convolutional Neural
  Networks",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/2006.02804,by_title,exploringthepotentialoflowbittrainingofconvolutionalneuralnetworks,edatasetsdeeplearningforexampletheabilitytolearnconvolutionalneuralnetworkshasbroughtmanybenefitstothecomputervisionsectorwit
544,ai-at-the-service-of-citizens,9711005,nesta,AI at the Service of Citizens,"Some apparently disjoint aims and requirements for grammar development
  environments: the case of natural language generation",ai-at-the-service-of-citizens.txt,http://arxiv.org/abs/cmp-lg/9711005,by_title,someapparentlydisjointaimsandrequirementsforgrammardevelopmentenvironmentsthecaseofnaturallanguagegeneration,onabilityofcomputerstounderstandandinterpretspeechnaturallanguagegenerationinteractionthroughsentencesandtextsdecisionmakingp
545,ai-and-machine-learning-policy-paper,1606.06565,nesta,AI & Machine Learning Policy Paper,Concrete Problems in AI Safety,ai-and-machine-learning-policy-paper.txt,http://arxiv.org/abs/1606.06565,by_arxiv_id,1606.06565," 
manipulate the algorithm. The case of “Tay”, a chatbot deployed on Twitter to learn from 
interactions with other users, is a good example. It was manipulated through a 
coordinated attack by Twitter users, training it to engage in racist behavior17. Other 
                                                   
14  See, https://www.themarshallproject.org/2015/08/04/the-new-science-of-sentencing#.bwuhXcwqn  
15  Amodei, Dario, et al. ""Concrete problems in AI safety."" (2016), https://arxiv.org/abs/1606.06565 
16 
17  See https://techcrunch.com/2016/03/24/microsoft-silences-its-new-a-i-bot-tay-after-twitter-users-teach-it-racism/ ; 
Ibid 
https://blogs.microsoft.com/blog/2016/03/25/learning-tays-introduction/#sm.0000u2hwzvo38fdew261y8vofjdej 
internetsociety.org 
@internetsociety  
• 
Safety and Security. As the AI agent learns and interacts with its environment, 
there are many challenges related to its safe deployment. They can stem from 
unpredictable and harmful behavior, including indifference "
